WARNING:tensorflow:<tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f36eb45be90>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
WARNING:tensorflow:<tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f36eb45bed0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.

Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=50
CHECKPOINT_EVERY=100
DROPOUT_KEEP_PROB=0.3
EMBEDDING_DIM=300
EVALUATE_EVERY=100
FILTER_SIZES=3,4,5
HIDDEN_DIM=300
L2_REG_LAMBDA=0
LOG_DEVICE_PLACEMENT=False
NUM_EPOCHS=30
NUM_FILTERS=100
WORD2VEC=GoogleNews-vectors-negative300.bin

Loading data...
Vocabulary Size: 18758
Train/Dev split: 9662/1000
Writing to /home/cil/lstm-context-embeddings/runs/1473245614

Load word2vec file GoogleNews-vectors-negative300.bin

2016-09-07T18:53:53.022768: step 1, loss 0.693147, acc 0.44
2016-09-07T18:53:53.688254: step 2, loss 0.722176, acc 0.44
2016-09-07T18:53:54.371289: step 3, loss 0.69604, acc 0.4
2016-09-07T18:53:55.064830: step 4, loss 0.687405, acc 0.54
2016-09-07T18:53:55.752089: step 5, loss 0.653334, acc 0.64
2016-09-07T18:53:56.432002: step 6, loss 0.706612, acc 0.56
2016-09-07T18:53:57.114874: step 7, loss 0.773245, acc 0.46
2016-09-07T18:53:57.778375: step 8, loss 0.765642, acc 0.42
2016-09-07T18:53:58.450790: step 9, loss 0.673319, acc 0.62
2016-09-07T18:53:59.126162: step 10, loss 0.676788, acc 0.54
2016-09-07T18:53:59.786801: step 11, loss 0.692133, acc 0.64
2016-09-07T18:54:00.506880: step 12, loss 0.726789, acc 0.5
2016-09-07T18:54:01.176671: step 13, loss 0.700285, acc 0.54
2016-09-07T18:54:01.846245: step 14, loss 0.690272, acc 0.54
2016-09-07T18:54:02.515404: step 15, loss 0.717231, acc 0.5
2016-09-07T18:54:03.170586: step 16, loss 0.726563, acc 0.5
2016-09-07T18:54:03.838598: step 17, loss 0.698347, acc 0.44
2016-09-07T18:54:04.509807: step 18, loss 0.709, acc 0.54
2016-09-07T18:54:05.168493: step 19, loss 0.678986, acc 0.62
2016-09-07T18:54:05.832612: step 20, loss 0.689995, acc 0.52
2016-09-07T18:54:06.482343: step 21, loss 0.6864, acc 0.58
2016-09-07T18:54:07.145715: step 22, loss 0.713209, acc 0.54
2016-09-07T18:54:07.812834: step 23, loss 0.759906, acc 0.52
2016-09-07T18:54:08.493166: step 24, loss 0.711199, acc 0.54
2016-09-07T18:54:09.167887: step 25, loss 0.695092, acc 0.48
2016-09-07T18:54:09.853474: step 26, loss 0.712914, acc 0.44
2016-09-07T18:54:10.527187: step 27, loss 0.68362, acc 0.64
2016-09-07T18:54:11.187635: step 28, loss 0.703805, acc 0.56
2016-09-07T18:54:11.849650: step 29, loss 0.710985, acc 0.48
2016-09-07T18:54:12.503330: step 30, loss 0.725919, acc 0.54
2016-09-07T18:54:13.160051: step 31, loss 0.656406, acc 0.6
2016-09-07T18:54:13.844006: step 32, loss 0.704569, acc 0.48
2016-09-07T18:54:14.505190: step 33, loss 0.696473, acc 0.54
2016-09-07T18:54:15.170664: step 34, loss 0.66788, acc 0.62
2016-09-07T18:54:15.831631: step 35, loss 0.612397, acc 0.66
2016-09-07T18:54:16.507529: step 36, loss 0.719826, acc 0.48
2016-09-07T18:54:17.182836: step 37, loss 0.589656, acc 0.74
2016-09-07T18:54:17.854588: step 38, loss 0.697864, acc 0.7
2016-09-07T18:54:18.527743: step 39, loss 0.613311, acc 0.7
2016-09-07T18:54:19.190297: step 40, loss 0.672525, acc 0.6
2016-09-07T18:54:19.852594: step 41, loss 0.655852, acc 0.6
2016-09-07T18:54:20.505025: step 42, loss 0.658827, acc 0.58
2016-09-07T18:54:21.171023: step 43, loss 0.785829, acc 0.42
2016-09-07T18:54:21.835669: step 44, loss 0.742344, acc 0.44
2016-09-07T18:54:22.494136: step 45, loss 0.669083, acc 0.6
2016-09-07T18:54:23.152502: step 46, loss 0.638887, acc 0.64
2016-09-07T18:54:23.832988: step 47, loss 0.654787, acc 0.64
2016-09-07T18:54:24.512832: step 48, loss 0.669336, acc 0.56
2016-09-07T18:54:25.185261: step 49, loss 0.628364, acc 0.66
2016-09-07T18:54:25.859274: step 50, loss 0.704943, acc 0.56
2016-09-07T18:54:26.511217: step 51, loss 0.665183, acc 0.58
2016-09-07T18:54:27.184110: step 52, loss 0.628814, acc 0.78
2016-09-07T18:54:27.843538: step 53, loss 0.62071, acc 0.64
2016-09-07T18:54:28.503693: step 54, loss 0.597143, acc 0.74
2016-09-07T18:54:29.182081: step 55, loss 0.62382, acc 0.72
2016-09-07T18:54:29.867556: step 56, loss 0.605277, acc 0.62
2016-09-07T18:54:30.528265: step 57, loss 0.576365, acc 0.74
2016-09-07T18:54:31.192856: step 58, loss 0.642398, acc 0.58
2016-09-07T18:54:31.857291: step 59, loss 0.675182, acc 0.74
2016-09-07T18:54:32.514244: step 60, loss 0.716854, acc 0.62
2016-09-07T18:54:33.202508: step 61, loss 0.620798, acc 0.6
2016-09-07T18:54:33.850871: step 62, loss 0.558128, acc 0.66
2016-09-07T18:54:34.520660: step 63, loss 0.53064, acc 0.78
2016-09-07T18:54:35.192607: step 64, loss 0.536222, acc 0.72
2016-09-07T18:54:35.873225: step 65, loss 0.500733, acc 0.74
2016-09-07T18:54:36.566062: step 66, loss 0.569848, acc 0.66
2016-09-07T18:54:37.234712: step 67, loss 0.564327, acc 0.76
2016-09-07T18:54:37.914034: step 68, loss 0.679632, acc 0.56
2016-09-07T18:54:38.585362: step 69, loss 0.489314, acc 0.8
2016-09-07T18:54:39.235180: step 70, loss 0.559259, acc 0.74
2016-09-07T18:54:39.894451: step 71, loss 0.569347, acc 0.78
2016-09-07T18:54:40.555771: step 72, loss 0.578293, acc 0.7
2016-09-07T18:54:41.235086: step 73, loss 0.555348, acc 0.76
2016-09-07T18:54:41.905364: step 74, loss 0.550064, acc 0.72
2016-09-07T18:54:42.574530: step 75, loss 0.609504, acc 0.64
2016-09-07T18:54:43.234698: step 76, loss 0.675089, acc 0.64
2016-09-07T18:54:43.888326: step 77, loss 0.551475, acc 0.76
2016-09-07T18:54:44.562558: step 78, loss 0.683523, acc 0.56
2016-09-07T18:54:45.220704: step 79, loss 0.551698, acc 0.72
2016-09-07T18:54:45.884873: step 80, loss 0.690702, acc 0.64
2016-09-07T18:54:46.525848: step 81, loss 0.522473, acc 0.8
2016-09-07T18:54:47.178653: step 82, loss 0.525934, acc 0.74
2016-09-07T18:54:47.834951: step 83, loss 0.572714, acc 0.76
2016-09-07T18:54:48.487273: step 84, loss 0.510006, acc 0.74
2016-09-07T18:54:49.151408: step 85, loss 0.569843, acc 0.7
2016-09-07T18:54:49.837022: step 86, loss 0.447984, acc 0.76
2016-09-07T18:54:50.509102: step 87, loss 0.667265, acc 0.62
2016-09-07T18:54:51.170438: step 88, loss 0.420298, acc 0.86
2016-09-07T18:54:51.831344: step 89, loss 0.435584, acc 0.8
2016-09-07T18:54:52.497379: step 90, loss 0.653433, acc 0.68
2016-09-07T18:54:53.182412: step 91, loss 0.685018, acc 0.66
2016-09-07T18:54:53.848226: step 92, loss 0.49035, acc 0.74
2016-09-07T18:54:54.510949: step 93, loss 0.579276, acc 0.7
2016-09-07T18:54:55.167555: step 94, loss 0.459945, acc 0.78
2016-09-07T18:54:55.828191: step 95, loss 0.438721, acc 0.8
2016-09-07T18:54:56.488566: step 96, loss 0.506267, acc 0.74
2016-09-07T18:54:57.154534: step 97, loss 0.563546, acc 0.68
2016-09-07T18:54:57.811372: step 98, loss 0.469138, acc 0.78
2016-09-07T18:54:58.473919: step 99, loss 0.608642, acc 0.64
2016-09-07T18:54:59.145887: step 100, loss 0.590359, acc 0.68

Evaluation:
2016-09-07T18:55:02.072881: step 100, loss 0.517929, acc 0.752

