
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=50
CHECKPOINT_EVERY=100
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=300
EVALUATE_EVERY=100
FILTER_SIZES=3,4,5
L2_REG_LAMBDA=0.15
LOG_DEVICE_PLACEMENT=False
NUM_EPOCHS=100
NUM_FILTERS=100
WORD2VEC=GoogleNews-vectors-negative300.bin

Loading data...
Vocabulary Size: 18758
Train/Dev split: 9662/1000
Writing to /home/cil/lstm-context-embeddings/runs/1473068725

Load word2vec file GoogleNews-vectors-negative300.bin

2016-09-05T17:45:43.215341: step 1, loss 0.693147, acc 0.44
2016-09-05T17:45:43.426082: step 2, loss 0.707313, acc 0.44
2016-09-05T17:45:43.628909: step 3, loss 0.694685, acc 0.46
2016-09-05T17:45:43.833869: step 4, loss 0.688641, acc 0.54
2016-09-05T17:45:44.078707: step 5, loss 0.655204, acc 0.64
2016-09-05T17:45:44.287170: step 6, loss 0.712719, acc 0.56
2016-09-05T17:45:44.509197: step 7, loss 0.778554, acc 0.46
2016-09-05T17:45:44.733418: step 8, loss 0.760218, acc 0.42
2016-09-05T17:45:44.931869: step 9, loss 0.673848, acc 0.6
2016-09-05T17:45:45.121292: step 10, loss 0.697161, acc 0.48
2016-09-05T17:45:45.317374: step 11, loss 0.680901, acc 0.62
2016-09-05T17:45:45.519893: step 12, loss 0.717887, acc 0.44
2016-09-05T17:45:45.724430: step 13, loss 0.688085, acc 0.56
2016-09-05T17:45:45.935734: step 14, loss 0.702327, acc 0.54
2016-09-05T17:45:46.138355: step 15, loss 0.690184, acc 0.54
2016-09-05T17:45:46.330852: step 16, loss 0.706493, acc 0.52
2016-09-05T17:45:46.536895: step 17, loss 0.705486, acc 0.5
2016-09-05T17:45:46.724767: step 18, loss 0.733655, acc 0.38
2016-09-05T17:45:46.932807: step 19, loss 0.69896, acc 0.52
2016-09-05T17:45:47.147913: step 20, loss 0.687715, acc 0.58
2016-09-05T17:45:47.392478: step 21, loss 0.674172, acc 0.58
2016-09-05T17:45:47.600382: step 22, loss 0.692709, acc 0.54
2016-09-05T17:45:47.805643: step 23, loss 0.715752, acc 0.52
2016-09-05T17:45:48.010847: step 24, loss 0.723381, acc 0.48
2016-09-05T17:45:48.239619: step 25, loss 0.71721, acc 0.5
2016-09-05T17:45:48.441005: step 26, loss 0.709846, acc 0.48
2016-09-05T17:45:48.635059: step 27, loss 0.703221, acc 0.48
2016-09-05T17:45:48.855787: step 28, loss 0.701331, acc 0.54
2016-09-05T17:45:49.103398: step 29, loss 0.693765, acc 0.54
2016-09-05T17:45:49.320487: step 30, loss 0.697111, acc 0.46
2016-09-05T17:45:49.513333: step 31, loss 0.684494, acc 0.56
2016-09-05T17:45:49.728436: step 32, loss 0.67367, acc 0.54
2016-09-05T17:45:49.942803: step 33, loss 0.688044, acc 0.5
2016-09-05T17:45:50.144259: step 34, loss 0.699166, acc 0.52
2016-09-05T17:45:50.357391: step 35, loss 0.714319, acc 0.48
2016-09-05T17:45:50.562898: step 36, loss 0.714058, acc 0.44
2016-09-05T17:45:50.763232: step 37, loss 0.722506, acc 0.4
2016-09-05T17:45:50.969591: step 38, loss 0.68777, acc 0.5
2016-09-05T17:45:51.176573: step 39, loss 0.676503, acc 0.66
2016-09-05T17:45:51.385764: step 40, loss 0.684799, acc 0.58
2016-09-05T17:45:51.610721: step 41, loss 0.650826, acc 0.68
2016-09-05T17:45:51.819659: step 42, loss 0.675615, acc 0.52
2016-09-05T17:45:52.011422: step 43, loss 0.695002, acc 0.56
2016-09-05T17:45:52.202192: step 44, loss 0.676122, acc 0.54
2016-09-05T17:45:52.397513: step 45, loss 0.695926, acc 0.52
2016-09-05T17:45:52.609981: step 46, loss 0.647919, acc 0.7
2016-09-05T17:45:52.843075: step 47, loss 0.67131, acc 0.66
2016-09-05T17:45:53.050317: step 48, loss 0.67414, acc 0.6
2016-09-05T17:45:53.283453: step 49, loss 0.698008, acc 0.54
2016-09-05T17:45:53.484398: step 50, loss 0.661487, acc 0.56
2016-09-05T17:45:53.678258: step 51, loss 0.632619, acc 0.66
2016-09-05T17:45:53.870150: step 52, loss 0.667138, acc 0.58
2016-09-05T17:45:54.084354: step 53, loss 0.683235, acc 0.5
2016-09-05T17:45:54.282271: step 54, loss 0.676569, acc 0.62
2016-09-05T17:45:54.478533: step 55, loss 0.663328, acc 0.58
2016-09-05T17:45:54.689132: step 56, loss 0.674122, acc 0.56
2016-09-05T17:45:54.901863: step 57, loss 0.630904, acc 0.7
2016-09-05T17:45:55.100978: step 58, loss 0.634891, acc 0.72
2016-09-05T17:45:55.304646: step 59, loss 0.610717, acc 0.8
2016-09-05T17:45:55.502756: step 60, loss 0.685773, acc 0.62
2016-09-05T17:45:55.743788: step 61, loss 0.673477, acc 0.56
2016-09-05T17:45:55.984350: step 62, loss 0.673935, acc 0.56
2016-09-05T17:45:56.189985: step 63, loss 0.649933, acc 0.64
