WARNING:tensorflow:<tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f10c214c710>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
WARNING:tensorflow:<tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f10c214c7d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.

Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=50
CHECKPOINT_EVERY=100
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=300
EVALUATE_EVERY=100
FILTER_SIZES=3,4,5
HIDDEN_DIM=300
L2_REG_LAMBDA=0
LOG_DEVICE_PLACEMENT=False
NUM_EPOCHS=30
NUM_FILTERS=150
WORD2VEC=GoogleNews-vectors-negative300.bin

Loading data...
Vocabulary Size: 18758
Train/Dev split: 9662/1000
Writing to /home/cil/lstm-context-embeddings/runs/1473258106

Load word2vec file GoogleNews-vectors-negative300.bin

2016-09-07T22:22:05.166748: step 1, loss 0.693147, acc 0.44
2016-09-07T22:22:05.863758: step 2, loss 0.735133, acc 0.44
2016-09-07T22:22:06.555422: step 3, loss 0.700178, acc 0.4
2016-09-07T22:22:07.254495: step 4, loss 0.692633, acc 0.54
2016-09-07T22:22:07.947927: step 5, loss 0.663658, acc 0.64
2016-09-07T22:22:08.661561: step 6, loss 0.710566, acc 0.56
2016-09-07T22:22:09.362596: step 7, loss 0.770625, acc 0.46
2016-09-07T22:22:10.056382: step 8, loss 0.748395, acc 0.42
2016-09-07T22:22:10.756301: step 9, loss 0.671655, acc 0.6
2016-09-07T22:22:11.432836: step 10, loss 0.691683, acc 0.54
2016-09-07T22:22:12.122540: step 11, loss 0.688839, acc 0.64
2016-09-07T22:22:12.808902: step 12, loss 0.719798, acc 0.44
2016-09-07T22:22:13.504600: step 13, loss 0.690199, acc 0.56
2016-09-07T22:22:14.205057: step 14, loss 0.686972, acc 0.54
2016-09-07T22:22:14.906724: step 15, loss 0.685116, acc 0.54
2016-09-07T22:22:15.609229: step 16, loss 0.695611, acc 0.52
2016-09-07T22:22:16.292027: step 17, loss 0.689239, acc 0.48
2016-09-07T22:22:16.991987: step 18, loss 0.704317, acc 0.38
2016-09-07T22:22:17.690355: step 19, loss 0.672333, acc 0.54
2016-09-07T22:22:18.370530: step 20, loss 0.680024, acc 0.5
2016-09-07T22:22:19.068644: step 21, loss 0.69714, acc 0.54
2016-09-07T22:22:19.772348: step 22, loss 0.685972, acc 0.54
2016-09-07T22:22:20.458758: step 23, loss 0.71289, acc 0.52
2016-09-07T22:22:21.136241: step 24, loss 0.686403, acc 0.48
2016-09-07T22:22:21.835907: step 25, loss 0.67581, acc 0.66
2016-09-07T22:22:22.560987: step 26, loss 0.644021, acc 0.68
2016-09-07T22:22:23.267194: step 27, loss 0.641325, acc 0.64
2016-09-07T22:22:23.960016: step 28, loss 0.635224, acc 0.58
2016-09-07T22:22:24.657539: step 29, loss 0.65015, acc 0.56
2016-09-07T22:22:25.347752: step 30, loss 0.767308, acc 0.56
2016-09-07T22:22:26.034203: step 31, loss 0.569505, acc 0.72
2016-09-07T22:22:26.728864: step 32, loss 0.59519, acc 0.6
2016-09-07T22:22:27.418669: step 33, loss 0.681897, acc 0.54
2016-09-07T22:22:28.113687: step 34, loss 0.617557, acc 0.62
2016-09-07T22:22:28.818108: step 35, loss 0.647972, acc 0.56
2016-09-07T22:22:29.527040: step 36, loss 0.717312, acc 0.5
2016-09-07T22:22:30.205007: step 37, loss 0.614082, acc 0.68
2016-09-07T22:22:30.903884: step 38, loss 0.625487, acc 0.62
2016-09-07T22:22:31.589419: step 39, loss 0.607671, acc 0.66
2016-09-07T22:22:32.286237: step 40, loss 0.62056, acc 0.64
2016-09-07T22:22:32.985603: step 41, loss 0.621634, acc 0.6
2016-09-07T22:22:33.676970: step 42, loss 0.581532, acc 0.76
2016-09-07T22:22:34.388134: step 43, loss 0.585936, acc 0.62
2016-09-07T22:22:35.098761: step 44, loss 0.5759, acc 0.72
2016-09-07T22:22:35.800407: step 45, loss 0.690511, acc 0.62
2016-09-07T22:22:36.506369: step 46, loss 0.521303, acc 0.74
2016-09-07T22:22:37.223768: step 47, loss 0.564908, acc 0.72
2016-09-07T22:22:37.951619: step 48, loss 0.55197, acc 0.76
2016-09-07T22:22:38.658577: step 49, loss 0.684534, acc 0.72
2016-09-07T22:22:39.354890: step 50, loss 0.649013, acc 0.66
2016-09-07T22:22:40.049407: step 51, loss 0.688278, acc 0.68
2016-09-07T22:22:40.741179: step 52, loss 0.707115, acc 0.66
2016-09-07T22:22:41.428174: step 53, loss 0.528426, acc 0.68
2016-09-07T22:22:42.119132: step 54, loss 0.61231, acc 0.72
2016-09-07T22:22:42.833459: step 55, loss 0.592764, acc 0.74
2016-09-07T22:22:43.535136: step 56, loss 0.505852, acc 0.78
2016-09-07T22:22:44.232392: step 57, loss 0.630167, acc 0.64
2016-09-07T22:22:44.918519: step 58, loss 0.599921, acc 0.64
2016-09-07T22:22:45.610107: step 59, loss 0.590845, acc 0.72
2016-09-07T22:22:46.303584: step 60, loss 0.615398, acc 0.72
2016-09-07T22:22:47.024750: step 61, loss 0.675795, acc 0.58
2016-09-07T22:22:47.716123: step 62, loss 0.599268, acc 0.66
2016-09-07T22:22:48.426998: step 63, loss 0.580278, acc 0.72
2016-09-07T22:22:49.123569: step 64, loss 0.531769, acc 0.7
2016-09-07T22:22:49.814519: step 65, loss 0.44559, acc 0.82
2016-09-07T22:22:50.504366: step 66, loss 0.577767, acc 0.62
2016-09-07T22:22:51.182666: step 67, loss 0.528298, acc 0.66
2016-09-07T22:22:51.889988: step 68, loss 0.636023, acc 0.7
2016-09-07T22:22:52.582318: step 69, loss 0.440035, acc 0.82
2016-09-07T22:22:53.265593: step 70, loss 0.648318, acc 0.76
2016-09-07T22:22:53.968023: step 71, loss 0.590922, acc 0.74
2016-09-07T22:22:54.662082: step 72, loss 0.505684, acc 0.72
2016-09-07T22:22:55.353901: step 73, loss 0.451674, acc 0.76
2016-09-07T22:22:56.028666: step 74, loss 0.476351, acc 0.78
2016-09-07T22:22:56.737966: step 75, loss 0.541281, acc 0.74
2016-09-07T22:22:57.435500: step 76, loss 0.664128, acc 0.68
2016-09-07T22:22:58.137457: step 77, loss 0.520067, acc 0.76
2016-09-07T22:22:58.838403: step 78, loss 0.568582, acc 0.74
2016-09-07T22:22:59.537602: step 79, loss 0.524847, acc 0.66
2016-09-07T22:23:00.256600: step 80, loss 0.638352, acc 0.62
2016-09-07T22:23:00.937438: step 81, loss 0.508578, acc 0.76
2016-09-07T22:23:01.627226: step 82, loss 0.480402, acc 0.74
2016-09-07T22:23:02.329302: step 83, loss 0.515996, acc 0.78
2016-09-07T22:23:03.024997: step 84, loss 0.473154, acc 0.72
2016-09-07T22:23:03.720447: step 85, loss 0.572397, acc 0.74
2016-09-07T22:23:04.424616: step 86, loss 0.411518, acc 0.78
2016-09-07T22:23:05.131695: step 87, loss 0.569261, acc 0.68
2016-09-07T22:23:05.840124: step 88, loss 0.423321, acc 0.82
2016-09-07T22:23:06.546348: step 89, loss 0.413528, acc 0.78
2016-09-07T22:23:07.249873: step 90, loss 0.577222, acc 0.66
2016-09-07T22:23:07.947354: step 91, loss 0.55552, acc 0.72
2016-09-07T22:23:08.660134: step 92, loss 0.535903, acc 0.66
2016-09-07T22:23:09.350587: step 93, loss 0.488167, acc 0.74
2016-09-07T22:23:10.050073: step 94, loss 0.4361, acc 0.74
2016-09-07T22:23:10.743390: step 95, loss 0.421948, acc 0.76
2016-09-07T22:23:11.443458: step 96, loss 0.451655, acc 0.76
2016-09-07T22:23:12.159337: step 97, loss 0.576361, acc 0.74
2016-09-07T22:23:12.853455: step 98, loss 0.486329, acc 0.78
2016-09-07T22:23:13.547317: step 99, loss 0.598741, acc 0.68
2016-09-07T22:23:14.247626: step 100, loss 0.523268, acc 0.76

Evaluation:
2016-09-07T22:23:17.327449: step 100, loss 0.493537, acc 0.765

